id,company_id,company,role,category,description,requirements,location,deadline,salary,source,url,status,last_seen
53737911,U1RmUDhEQ2tTb0dGZXNOSnB5clp4dz09,(주)로보티즈,[로보티즈]휴머노이드 로봇 데이터 MLOps 엔지니어 모집,R&D,"로봇설계, 로봇엔지니어, AI(인공지능), AI(인공지능)",경력무관 / 대졸↑ / 정규직·계약직,서울강서구,06/26(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53737911&location=ts,마감,2026-06-23
53737982,U1RmUDhEQ2tTb0dGZXNOSnB5clp4dz09,(주)로보티즈,[로보티즈] 휴머노이드 로컬라이제이션 엔지니어 모집,R&D,"로봇설계, 로봇엔지니어, AI(인공지능), AI(인공지능)",경력무관 / 대졸↑ / 정규직·계약직,서울강서구,06/26(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53737982&location=ts,마감,2026-06-23
54227751,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,AI Research Scientist - Spatial AI,R&D,"로봇설계, Git, 임베디드, C++",신입·경력 / 석사↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227751&location=ts,마감,2026-06-23
54227666,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,Navigation(Motion Planning) Engineer,R&D,"로봇설계, 알고리즘, 컴퓨터비전, Git",신입·경력 / 석사↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227666&location=ts,마감,2026-06-23
54226900,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,Robotics ML Deployment Engineer,R&D,"로봇설계, SE(시스템엔지니어), C++, 로봇엔지니어",신입·경력 / 대졸↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54226900&location=ts,마감,2026-06-23
54144200,dUR3UU0rWUxYM3JIdm1ZaDlSb2NXZz09,한국과학기술연구원,KIST 2026-3차 기간제(관리원) 공개채용(휴머노이드연구단),R&D,"R&D, 사무행정, 기술연구, 연구원",경력무관 / 학력무관 / 기간제·계약직,서울성북구,내일마감,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54144200&location=ts,마감,2026-06-23
54085646,dEt5L2UyZXJDaFhIWVNaSXNzaHlaZz09,(주)엘지경영개발원,[인재풀] Research Internship- Computer Vision/Physical AI,R&D,"로봇설계, R&D, 연구원, AI(인공지능)",경력무관 / 석사↑ / 인턴직,서울강서구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54085646&location=ts,마감,2026-06-23
54227638,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,Computer Vision Engineer,R&D,"로봇설계, 컴퓨터비전, Git, 로봇엔지니어",신입·경력 / 석사↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227638&location=ts,마감,2026-06-23
54227614,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,AI Simulation Engineer,R&D,"로봇설계, Git, C++, 로봇엔지니어",신입·경력 / 석사↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227614&location=ts,마감,2026-06-23
54227775,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,AI Engineer - Data-Centric AI,R&D,"로봇설계, Git, 임베디드, C++",신입·경력 / 대졸↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227775&location=ts,마감,2026-06-23
54227866,aUhVejNaU2dQR1FuU0JaczZIVXRuQT09,(주)로브로스,AI Training Infrastructure Engineer,R&D,"로봇설계, Git, 임베디드, C++",신입·경력 / 대졸↑ / 정규직,서울성동구,07/21(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54227866&location=ts,마감,2026-06-23
53988340,cXJTVGcvOVBERkhpdmd6eWhTQ3c3UT09,(주)리피즈,"주식회사 리피즈 HW R&D 연구원 (정규직, 경력무관)",R&D,"R&D, 펌웨어",경력무관 / 초대졸↑ / 정규직,서울성동구,06/25(목),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53988340&location=ts,마감,2026-06-23
54116266,WCtwT3lzRmNUcEVkSXZBRHVHT3RqZz09,(주)삼성글로벌리서치,분야별 연구원 채용(산업∙기술 전략 연구_기술경영 분야),기획/PM|R&D,"반도체, 트렌드분석, 연구원, AI(인공지능)",경력무관 / 초대졸↑ / 정규직·계약직,서울서초구,06/29(월),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54116266&location=ts,마감,2026-06-23
54050372,YjJiMFJZbmc3MzFaTjNsYWRIMmNBZz09,(주)비아,(주)비아 AI 에이전트 기반 SW 개발자,R&D,"S/W, 프론트엔드, AI(인공지능), AI(인공지능)",경력무관 / 학력무관 / 정규직,전북전주시 덕진구,07/01(수),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54050372&location=ts,마감,2026-06-23
54151561,S0lud0haanlBdlBFYXluQ1pBR0FZZz09,(주)오토메스텔스타,IT개발·데이터 정규직 채용 - 신입사원,R&D,"SI개발, 자율주행로봇, 소프트웨어개발",신입 / 대졸↑ / 정규직,인천부평구,07/11(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54151561&location=ts,마감,2026-06-23
54203769,d2lxdmpQWXVNMCt6bmI2eEZ2NWVNQT09,네이버랩스(주),[네이버랩스] Manipulation Engineer,R&D,"로봇설계, C++, 로봇엔지니어, 머신러닝",경력무관 / 석사↑ / 정규직,경기성남시 분당구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54203769&location=ts,마감,2026-06-23
54172387,RGsxNlhXSWI3R3NPZFZ4QzFxcEJEdz09,(주)뉴빌리티,[HR] HR Coordinator (계약직 : 6개월),R&D,"면접/인터뷰, 조직문화, 채용공고관리, 온보딩",신입 / 대졸↑ / 계약직,서울성동구,07/15(수),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54172387&location=ts,마감,2026-06-23
54222349,a1VTcnZMTWJMWFAxRDFkQWJRYm1vdz09,(주)이츠인,[이츠인] 경영지원팀 인사총무 담당자 채용,R&D,"총무, 인사, 경영지원, 정보보안",경력무관 / 학력무관 / 정규직,경기과천시,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54222349&location=ts,마감,2026-06-23
54076349,ZVhHWWZRMXdFc3gyaWNZUmZpcFJydz09,(주)재영텍,(주)재영텍 영업팀 채용,영업,"영업, 영업관리, 수출입, 에너지",신입·경력 / 대졸↑ / 정규직,경북구미시,07/04(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54076349&location=ts,마감,2026-06-23
54076267,ZVhHWWZRMXdFc3gyaWNZUmZpcFJydz09,(주)재영텍,(주)재영텍 인사총무팀 채용,R&D,"총무, 수행기사, 수행비서, 에너지",신입·경력 / 학력무관 / 정규직,경북구미시,07/04(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54076267&location=ts,마감,2026-06-23
53745544,RWRpUUFKTGRWNVJuQ1lSYnhML3VFdz09,(주)아이엘,[아이엘] ICT사업부 유지관리팀 / PM팀 / 산업안전기사 채용,기획/PM|R&D|필드엔지니어,"유지보수, 시스템설계, 안전관리자, 사업관리",경력무관 / 학력무관 / 정규직·계약직,경기용인시 기흥구,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53745544&location=ts,마감,2026-06-23
53660011,eTJlekc0c2NPQ0pqQUZmdURGMU5WQT09,파크시스템스(주),2026 각 부문 신입/경력 수시채용,R&D,"반도체, 디스플레이, 정밀광학, 기술지원",신입·경력 / 대졸↑ / 정규직·계약직,경기수원시 영통구,07/08(수),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53660011&location=ts,마감,2026-06-23
53999283,ckdXSlNOd3BXV2FJcjRmeHdqNXpZZz09,(주)아모텍,㈜아모텍 2026년 상반기 신입/경력 수시채용,R&D|필드엔지니어,"기구설계, 전기, 회로설계, 유지보수",신입·경력 / 초대졸↑ / 정규직·계약직,서울서초구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53999283&location=ts,마감,2026-06-23
53873316,TUNIRnZsR2Q0ZG4xb01KMkJDM3FVUT09,(주)에이텍,[에이텍/판교] 6월 각 부문 신입/경력사원 모집,R&D|필드엔지니어,"전자, 기술지원, 앱개발, 유지보수",신입·경력 / 학력무관 / 정규직,경기성남시 분당구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53873316&location=ts,마감,2026-06-23
54159085,ZnpGWTVJbURFRkdxTk5LbmpPNklhQT09,엠이엠씨코리아(주),2026년 하반기 공개채용,R&D,"반도체, 디스플레이, 정밀광학, 데이터분석가",신입·경력 / 초대졸↑ / 정규직,충남천안시,06/28(일),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54159085&location=ts,마감,2026-06-23
53965580,QldyN01vMlpRcHhzbS9YeE1HSDkzdz09,(주)진인프라,[중견IT기업] 2026년 상반기 신입 및 경력 직원 공개 채용,R&D,"기술지원, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅",신입·경력 / 학력무관 / 정규직·계약직,서울송파구,내일마감,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53965580&location=ts,마감,2026-06-23
54079234,S1JIOUh6aGpUbG5YUk1vQWFqOTNCdz09,(주)진성티이씨,㈜진성티이씨 각 부문별 신입/경력 채용,R&D,"기계, 기계설비, 자동차부품, 경리",신입·경력 / 대졸↑ / 정규직·계약직,경기평택시,06/28(일),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54079234&location=ts,마감,2026-06-23
54191417,aU1PRDZhekFKaDVSMnVManAyakdrQT09,(주)신지모루,26년 6월 각 부문별 신입/경력사원 채용,R&D,"전자, 더존, 계산서발행, 기업회계",신입·경력 / 초대졸↑ / 정규직·계약직,서울마포구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54191417&location=ts,마감,2026-06-23
54193284,bng4WHVsNUZCUXd1UndXUXduWjdCQT09,하나마이크론(주),하나마이크론㈜ 교대직 사원 대규모 모집,생산/제조,"전기, 전자, 설비점검, 단순생산직",신입·경력 / 고졸↑ / 정규직,충남아산시,06/29(월),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54193284&location=ts,마감,2026-06-23
54224763,K0ptWllhS1M5MW56ekEwUE96ajBvUT09,TKG태광,26년 2분기 기능직 수시채용,R&D,"패션, 잡화, 부주방장, 조리사",신입·경력 / 고졸↑ / 정규직,경남김해시,07/07(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54224763&location=ts,마감,2026-06-23
54246706,Q3NFSEQ2d1h4eHE0RG91dWZSNHBUZz09,강림중공업(주),"강림중공업, 강림인슈 신입/경력 채용",R&D|생산/제조,"기타제조업, 백엔드/서버개발, 정보보안, SE(시스템엔지니어)",신입·경력 / 학력무관 / 정규직·계약직,경남창원시,08/03(월),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54246706&location=ts,마감,2026-06-23
54118654,bXVMSG9OVzl0alkvT2gxTGNIMVR3dz09,(주)수산이앤에스,원전/화력/연구개발/우주항공분야 신입/경력사원 채용,R&D,"원자력, SE(시스템엔지니어), 임베디드, 정보통신",신입·경력 / 초대졸↑ / 정규직,울산울주군,오늘마감,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54118654&location=ts,마감,2026-06-23
53489418,YXpTbzl5bDEvM3VqNjN6U2FxVndBZz09,(주)유엔에이엔지니어링,신입 및 경력직원 채용공고,R&D,"SI·시스템통합, ERP, 시스템관리, 솔루션업체",신입·경력 / 학력무관 / 정규직·계약직,경기군포시,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53489418&location=ts,마감,2026-06-23
53827433,RTFKOHFUaFZzeXRJNWUwQ1o1NTk0UT09,(주)안마이크론시스템,(주)안마이크론시스템 머신 비전 채용 공고,R&D,"컴퓨터비전, 디스플레이",경력무관 / 초대졸↑ / 정규직,충남천안시 서북구,07/07(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53827433&location=ts,마감,2026-06-23
54146598,MDdjdHU5VWxvNEl3NVJMY1NSdkVOQT09,엠비전텍(주),[머신비전] C# 기반 자동화 설비 제어 및 비전 S/W 개발자 채용,R&D,"컴퓨터비전, 이미지프로세싱, C#, C++",경력무관 / 초대졸↑ / 정규직,경기의왕시,07/11(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54146598&location=ts,마감,2026-06-23
53730120,VU5LM2VzNlNjRWk5YnNDQjR3TVpNUT09,(주)인텔리즈,AI머신비전 엔지니어 채용공고,R&D,"웹마스터, AI(인공지능), 배너디자인, OpenCV",경력무관 / 학력무관 / 정규직·인턴직,서울성동구,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53730120&location=ts,마감,2026-06-23
53852286,blNZNk45bGl6d1RxTEhCSGRNV1JGZz09,(주)해원티앤디,[해원티앤디] 코그넥스(Cognex) 머신비전 엔지니어 채용,R&D,"영상처리, C#, C++, 아키텍쳐",경력무관 / 고졸↑ / 정규직,경기화성시,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53852286&location=ts,마감,2026-06-23
54156178,M3dNTzBMSmVCaEs5N1ZXcExkeWIzdz09,(주)대곤코퍼레이션,"(연구소) 머신비전, 3D, 로봇, AI 응용 System SW R&D",R&D,"S/W, C#, C++, Python",경력무관 / 대졸↑ / 정규직,서울구로구,07/12(일),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54156178&location=ts,마감,2026-06-23
54217873,OGE2blZPTkEraW9wd1AwUUV0SDZyUT09,(주)그림,[그림] 머신비전 SW 소프트웨어 개발자(C++/MFC) 채용,R&D,"MFC, 영상처리, S/W, VisualC·C++",경력무관 / 학력무관 / 정규직·계약직,경기광명시,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54217873&location=ts,마감,2026-06-23
53923019,MWJtdVd5bzdJZE1kdWJyQjc4SitrZz09,세종기술(주),"세종기술 연구개발(머신비젼 딥러닝SW, SI SW)신입 및 경력직",R&D,"R&D, AI(인공지능), 광학설계, 알고리즘개발",경력무관 / 초대졸↑ / 정규직,경기화성시 동탄구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53923019&location=ts,마감,2026-06-23
54240694,UkhzUXp3c0JQdXRBdUhTN2VRZ0oxUT09,(주)엠제이비전테크,2026 엠제이비전테크  머신비전 영업전문가 채용공고,영업,"영업관리, 영업마케팅, 보안솔루션영업, 기술영업",경력무관 / 대졸↑ / 정규직·계약직,대구중구,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54240694&location=ts,마감,2026-06-23
54136360,MjAydnR5dS9sbDdMVDZYYjVEMzNhQT09,이바코리아시스템(주),"머신비전, S/W 개발자 모집",R&D,"알고리즘, 컴퓨터비전, 영상처리, C#",경력무관 / 초대졸↑ / 정규직,부산수영구,07/10(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54136360&location=ts,마감,2026-06-23
53916455,VVorZGNlSC9yLzQzTEVUUDhrckFiZz09,(주)펨트론,[펨트론] 3D 알고리즘 개발자 채용,R&D,"알고리즘, 영상처리, S/W, C++",신입 / 석사↑ / 정규직·계약직,서울금천구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53916455&location=ts,마감,2026-06-23
53966521,QWErSEU5bUMvUFhnNnhkTGZxYnRlUT09,(주)서울스탠다드,[정규직] FPGA개발 신입/경력 채용,R&D|생산/제조,"Verilog, VHDL, FPGA, 기타제조업",신입·경력 / 초대졸↑ / 정규직,서울금천구,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53966521&location=ts,마감,2026-06-23
53923487,U1RmUDhEQ2tTb0dGZXNOSnB5clp4dz09,(주)로보티즈,[로보티즈AI] 실내외 자율주행 모바일 로봇 perception 엔지니어,R&D,"로봇설계, 로봇엔지니어, AI(인공지능), AI(인공지능)",경력무관 / 대졸↑ / 정규직·계약직,서울강서구,07/17(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53923487&location=ts,마감,2026-06-23
54217884,OGE2blZPTkEraW9wd1AwUUV0SDZyUT09,(주)그림,(주)그림 2차전지 검사장비·머신비전 기술영업 채용[신입/경력],기획/PM|생산/제조|영업,"사업기획, 기획, 영업, 영업관리",경력무관 / 고졸↑ / 정규직,경기광명시,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54217884&location=ts,마감,2026-06-23
54025389,OGE2blZPTkEraW9wd1AwUUV0SDZyUT09,(주)그림,이차전지 머신비전 시스템 엔지니어(SE) 채용[경력무관],R&D|필드엔지니어|생산/제조,"QA/테스터, 유지보수, 자동화설계, 장비제어",경력무관 / 학력무관 / 정규직·기간제,충북청주시 청원구,06/28(일),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54025389&location=ts,마감,2026-06-23
53536618,Rm94OUtWMFBDVEZJVjRwdmFpU1BIUT09,다겸(주),제조 기업 대상 머신비전·AI 솔루션 영업 담당자 채용,생산/제조|영업,"IT영업, 영업, 기술영업, 제조AI영업",경력무관 / 대졸↑ / 정규직·병역특례,서울금천구,상시채용,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53536618&location=ts,마감,2026-06-23
53852065,blNZNk45bGl6d1RxTEhCSGRNV1JGZz09,(주)해원티앤디,[해원티앤디] 코그넥스(COGNEX) 비전 기술영업 채용,영업,"거래처영업, 영업관리, 거래처납품, 기술영업",경력무관 / 고졸↑ / 정규직,경기화성시,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53852065&location=ts,마감,2026-06-23
53734873,dmJYYmEwMlVzdnhlbGM3RENNUzZKZz09,(주)에이피텍,(주)에이피텍 연구소 비젼개발 경력직 채용,기획/PM|R&D,"R&D, R&D기획, Firmware",경력무관 / 초대졸↑ / 정규직,인천연수구,06/26(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53734873&location=ts,마감,2026-06-23
54161094,NkplYnVhUHJzYWFERFVtRTB4RzZUdz09,(주)모빌테크,"[모빌테크] GeoAI Engineer 채용 (신입, 경력)",R&D,"S/W, Git, Tensorflow, Ubuntu",신입·경력 / 대졸↑ / 정규직,서울서초구,07/12(일),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54161094&location=ts,마감,2026-06-23
54027451,VVorZGNlSC9yLzQzTEVUUDhrckFiZz09,(주)펨트론,[펨트론] 반도체 자동화 장비 셋업 업무 담당자 채용,필드엔지니어,"VisualC·C++, 반도체, 기계",신입·경력 / 고졸↑ / 정규직·계약직,서울금천구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54027451&location=ts,마감,2026-06-23
53934894,TE5zaXlHd3g4NDZXL0tXSmwwUlFsdz09,(주)디딤센서,㈜디딤센서 S/W 개발 신입 및 경력 모집,R&D,"S/W, 정밀광학",신입·경력 / 대졸↑ / 정규직,경기하남시,07/18(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53934894&location=ts,마감,2026-06-23
54150298,a2VHR0p4eThOTWliMUtFaFlpSFdXZz09,(주)피아이이,(주)피아이이 신입사원(필드 엔지니어) 공개 채용,R&D|필드엔지니어,"유지보수, S/W, 솔루션, H/W",신입 / 고졸↑ / 정규직,경기화성시,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54150298&location=ts,마감,2026-06-23
54163039,WEZoNlpobHM5dkx4WUVaTzh4ZXZNZz09,(주)뷰런테크놀로지,[Vueron] Perception AI Engineer(Tracking) 채용,R&D,"알고리즘, 컴퓨터비전, 자율주행, 딥러닝",경력무관 / 대졸↑ / 정규직,서울서초구,채용시,,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54163039&location=ts,마감,2026-06-23
54135510,TEx4RUhDV1IwSFZGM2pySW1TMW5CQT09,(주)시스템알앤디,비젼팀 Machine Vision 검사 / PC제어 신입/경력 모집,R&D|생산/제조,"MFC, VisualBasic, VisualC·C++, PLC",신입·경력 / 학력무관 / 정규직,경기평택시,07/10(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54135510&location=ts,마감,2026-06-23
54004360,N0VjZlZWZVhHb1VBVmoyemdTRk1iZz09,(주)동연에스엔티,제조업 AI 개발연구소 팀원/팀장급  AI 엔지니어 모집,R&D|생산/제조,"PostgreSQL, Python, Pytorch, 모델링",경력무관 / 학력무관 / 정규직,부산동래구,06/26(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54004360&location=ts,마감,2026-06-23
54180215,dGtrZ1NOcUN6L3FqbXN5R3pSSXc4Zz09,에이에스이코리아(주),[ASE KOREA] Process 및 Vision Engineer 신입/경력 채용,R&D|필드엔지니어|생산/제조,"Java, 공정엔지니어, C++, 장비설계",신입·경력 / 고졸↑ / 정규직,경기파주시,06/28(일),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54180215&location=ts,마감,2026-06-23
54120744,VVorZGNlSC9yLzQzTEVUUDhrckFiZz09,(주)펨트론,[펨트론] 기구설계팀 업무 보조 채용,R&D,"자료입력, Excel, ERP, 설계보조",신입·경력 / 고졸↑ / 정규직·계약직,서울금천구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54120744&location=ts,마감,2026-06-23
54039221,ZnNpL0REY0NTR25ZSlNWUkh3NHVwdz09,(주)아이테라,"AI 비젼 S/W 개발 및 설치,운영 인원 채용",R&D|필드엔지니어,"데이터라벨링, 기술지원, AI(인공지능), API",신입·경력 / 학력무관 / 정규직,경기시흥시,07/01(수),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54039221&location=ts,마감,2026-06-23
54145643,LzFoZDJWWXBhRno1Q1ZGRGcwN3ZnZz09,(주)코아이,(주)코아이 자율주행 SW개발자 모집,R&D,"로봇엔지니어, 자율주행, 선박",경력무관 / 초대졸↑ / 계약직,부산부산진구,07/11(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54145643&location=ts,마감,2026-06-23
54060751,U3pLNjZ0WnBxME9oa1FxYmsramY0Zz09,디아이티(주),2026년 각 부문별 신입/경력 채용,R&D|필드엔지니어|생산/제조,"유지보수, 자동화설계, AIX, 품질관리",신입·경력 / 대졸↑ / 정규직,경기화성시,07/07(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54060751&location=ts,마감,2026-06-23
54044554,QlNpMWtITWk2UTFIUVZFY1E1Y3FwUT09,(주)엔시스,(주)엔시스 비전 검사장비 제어팀 정규직 채용,R&D|생산/제조,"PLC, 미쯔비시, 지멘스, 기계설비",경력무관 / 학력무관 / 정규직,충남아산시,07/01(수),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54044554&location=ts,마감,2026-06-23
54037269,aGtqYlI0NWtCUWh6a0JndmZqOWZydz09,(주)제타모빌리티,[기업부설연구소]  AI 엔지니어 채용,R&D,"AI(인공지능), OpenCV, Python, Pytorch",경력무관 / 대졸↑ / 정규직,서울마포구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54037269&location=ts,마감,2026-06-23
54073097,T3JpcnRHZGpISzlTYjk5SXpaaVpMUT09,주식회사 한울반도체,[주식회사 한울반도체] AI 개발자 채용 (신입),R&D,"S/W, DevOps, C#, C++",신입 / 초대졸↑ / 정규직,경기군포시,07/04(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54073097&location=ts,마감,2026-06-23
54145098,TnBXYnNtZUpLTjZMRDZqOWdDRWhSdz09,엑스솔콥코리아(주),엑스솔콥코리아(주) AI Engineer 모집,R&D,"모델링, 딥러닝, AI(인공지능), 소프트웨어개발",경력무관 / 대졸↑ / 정규직,서울서초구,07/11(토),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54145098&location=ts,마감,2026-06-23
54324332,VVorZGNlSC9yLzQzTEVUUDhrckFiZz09,(주)펨트론,[펨트론] 해외 CS 엔지니어 채용 (반도체/SMT/MARS 검사장비),R&D|필드엔지니어|생산/제조,"유지보수, 기술엔지니어, 기술상담, SMT",신입·경력 / 초대졸↑ / 정규직·계약직,서울금천구,08/28(금),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54324332&location=ts,마감,2026-08-01
54394326,TEx4RUhDV1IwSFZGM2pySW1TMW5CQT09,(주)시스템알앤디,"[2차전지, Display, 자동차] Machine Vision 검사 채용",생산/제조,"MFC, VisualBasic, VisualC·C++, PLC",신입·경력 / 학력무관 / 정규직,경기평택시,08/06(목),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54394326&location=ts,마감,2026-07-20
53919970,ZTVWTE5Vc0JteVZSYzhSYmNGVzRaQT09,(주)이노버스,[신입/경력] 자동화 기구 설계 모집,R&D,"3D설계, 기구설계, 솔리드웍스, 구조해석/설계",경력무관 / 고졸↑ / 정규직,서울영등포구,06/30(화),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53919970&location=ts,마감,2026-06-23
54060628,R1VFMmwvdHR0eDJuU2k2NlAyckxrdz09,비주얼바이브(주),비주얼바이브(주) 하드웨어 설계,R&D|생산/제조,"생산설계, 기타제조업",경력무관 / 대졸↑ / 정규직,서울강남구,07/02(목),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54060628&location=ts,마감,2026-06-23
54049715,QTd3bnBXL2c0WXdqNERGWVVtV2J4dz09,주식회사아톰로봇코리아,[정규직] 아톰로봇코리아 로봇엔지니어 모집,R&D,"기술엔지니어, 로봇엔지니어, 기계",신입·경력 / 학력무관 / 정규직,경기수원시 영통구,07/01(수),,사람인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=54049715&location=ts,마감,2026-06-23
