id,name,revenue,employees,founded,biz_type,industry,homepage,last_updated,url
bjhoWDJKNGE4eVkxZDJDajV4NXhBQT09,(주)케이윈,,6명,2017년 6월 28일,중소기업,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bjhoWDJKNGE4eVkxZDJDajV4NXhBQT09
Z3I5aDN5UXovSjdhUmREODVmRW9IQT09,(주)디퍼아이,,,2017년 4월 7일,중소기업,시스템 소프트웨어 개발 및 공급업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z3I5aDN5UXovSjdhUmREODVmRW9IQT09
OWdueGZLRVM3V2RVaEIvbFV2ZFNaQT09,(주)하이퍼놀로지,,7명,2022년 2월 22일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.hypernology.net,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=OWdueGZLRVM3V2RVaEIvbFV2ZFNaQT09
cTBiS2NaZ2tFWXcwZkI5eXRiV3B4QT09,(주)에이앰애스,,18명,2022년 3월 31일,중소기업,기타 반도체소자 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cTBiS2NaZ2tFWXcwZkI5eXRiV3B4QT09
Z2pEaFZSeVU2Qzc1ckw4QnhOY2hKZz09,소일렉트 코리아 유한회사,,,,중소기업,그 외 기타 분류 안된 사업지원 서비스업,https://www.soelect.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z2pEaFZSeVU2Qzc1ckw4QnhOY2hKZz09
U1pYdm5QdUlMR1JEbkI4aXlXUHFGQT09,(주)에프에이플러스,,51명,2000년 9월 27일,51                                        명 출처: 국민연금 사원수,산업처리공정 제어장비 제조업,http://www.faplus.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=U1pYdm5QdUlMR1JEbkI4aXlXUHFGQT09
MVVIWis0MUhWVmdkUmoxd0FBZ1I0UT09,(주)코엠에스,,109명,2006년 8월 24일,중소기업,반도체 제조용 기계 제조업,http://www.co-ms.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MVVIWis0MUhWVmdkUmoxd0FBZ1I0UT09
RW1ZWW9uLzc3d1lFU2tsRTNSZ2x6QT09,(주)바이온테크,,14명,2022년 12월 9일,중소기업,반도체 제조용 기계 제조업,http://viontech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RW1ZWW9uLzc3d1lFU2tsRTNSZ2x6QT09
UjVONHExRytyVVUzWWgxNnMwcVh4Zz09,(주)엘파인,,20명,2007년 4월 6일,중소기업,일반용 전기 조명장치 제조업,http://www.LFINE.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UjVONHExRytyVVUzWWgxNnMwcVh4Zz09
S1JIOUh6aGpUbG5YUk1vQWFqOTNCdz09,(주)진성티이씨,"3,905억원(2024)",210명,1982년 4월 28일,1000대기업,건설 및 채광용 기계장비 제조업,http://www.jinsungtec.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=S1JIOUh6aGpUbG5YUk1vQWFqOTNCdz09
QWErSEU5bUMvUFhnNnhkTGZxYnRlUT09,(주)서울스탠다드,,211명,1995년 12월 19일,중소기업,컴퓨터 제조업,http://www.sstandard.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QWErSEU5bUMvUFhnNnhkTGZxYnRlUT09
VktZdEh1cXdnQUdCMThNbkNZTkk0UT09,(주)이노비즈,,102명,2003년 7월 6일,중소기업,반도체 제조용 기계 제조업,http://www.inbtek.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VktZdEh1cXdnQUdCMThNbkNZTkk0UT09
MjAydnR5dS9sbDdMVDZYYjVEMzNhQT09,이바코리아시스템(주),,31명,2005년 3월 22일,중소기업,그 외 기타 전자부품 제조업,http://www.ibakorea.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MjAydnR5dS9sbDdMVDZYYjVEMzNhQT09
eHhFNjU5RGdqYWtnSUpYbkg0U2QzQT09,(주)포스로직,,20명,2019년 10월 16일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.fourthlogic.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=eHhFNjU5RGdqYWtnSUpYbkg0U2QzQT09
bFlKQWEzREVZTU5VSUdvQWdqQXkxUT09,(주)정원에스에프에이,,7명,2019년 9월 18일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.cwsfa.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bFlKQWEzREVZTU5VSUdvQWdqQXkxUT09
NEdFei9JVjRIWm1iSFBFcllVbE5HUT09,(주)씨에이이테크놀러지,,12명,2011년 1월 19일,스타트업,응용 소프트웨어 개발 및 공급업,http://www.caetech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NEdFei9JVjRIWm1iSFBFcllVbE5HUT09
Rm94OUtWMFBDVEZJVjRwdmFpU1BIUT09,다겸(주),,,2021년 8월 2일,중소기업,그 외 기타 전자부품 제조업,http://dagyeom.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Rm94OUtWMFBDVEZJVjRwdmFpU1BIUT09
TE5zaXlHd3g4NDZXL0tXSmwwUlFsdz09,(주)디딤센서,,9명,2018년 2월 7일,스타트업,전자 응용 절삭기계 제조업,http://www.deediim.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TE5zaXlHd3g4NDZXL0tXSmwwUlFsdz09
ZTBxQUpYTzdhVGk2Q09PK2VqcXBLdz09,주식회사 바이브,,9명,2017년 9월 14일,중소기업,응용 소프트웨어 개발 및 공급업,https://www.vibe24.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZTBxQUpYTzdhVGk2Q09PK2VqcXBLdz09
QnZkUnZnTVNiYVFaYmRwbUNLQnEydz09,이오아이알(주),,21명,2014년 5월 12일,중소기업,비디오 및 기타 영상기기 제조업,http://www.eoir.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QnZkUnZnTVNiYVFaYmRwbUNLQnEydz09
ZnNpL0REY0NTR25ZSlNWUkh3NHVwdz09,(주)아이테라,,6명,2019년 3월 7일,6                                        명 출처: 국민연금 사원수,방송장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZnNpL0REY0NTR25ZSlNWUkh3NHVwdz09
MG5ZcU9qL2FTenY3cjdya3ZMTzNyQT09,(주)와이씨코퍼레이션,,23명,2022년 3월 25일,23                                        명 출처: 국민연금 사원수 57억 3,응용 소프트웨어 개발 및 공급업,http://www.ycgroup.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MG5ZcU9qL2FTenY3cjdya3ZMTzNyQT09
WUR3bTJ1RlFKWWVQYmNML2JWdk5WQT09,(주)에이티지,,60명,2013년 7월 29일,중소기업,기타 엔지니어링 서비스업,http://www.atg.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WUR3bTJ1RlFKWWVQYmNML2JWdk5WQT09
cm83UXZsZU4xaDB0OXFKRGFGT2h6Zz09,(주)아이씨디,"1,476억원(2024)",253명(2025.12.31),2000.02.26(27년차),,디스플레이 제조용 기계 제조업,http://www.icd.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/16154617
SVg3N0M2RU1oWVgwYzNOY0RtVTZlZz09,㈜글로벌엔지니어링,,40명,2000년 11월 2일,중소기업,자동차용 신품 전기장치 제조업,http://www.globaleng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=SVg3N0M2RU1oWVgwYzNOY0RtVTZlZz09
UDk3alRDOVhiL2I0VU92cTBiMEFvdz09,(주)픽셀,,45명,2015년 12월 22일,45                                        명 출처: 국민연금 사원수 95억 2,그 외 기타 특수목적용 기계 제조업,http://www.pixel-global.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UDk3alRDOVhiL2I0VU92cTBiMEFvdz09
TEx4RUhDV1IwSFZGM2pySW1TMW5CQT09,(주)시스템알앤디,,3명,2004년 12월 17일,중소기업,비주거용 건물 임대업,http://www.systemrnd.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TEx4RUhDV1IwSFZGM2pySW1TMW5CQT09
N0VjZlZWZVhHb1VBVmoyemdTRk1iZz09,(주)동연에스엔티,,84명,2006년 2월 15일,중견기업,응용 소프트웨어 개발 및 공급업,http://www.dysnt.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=N0VjZlZWZVhHb1VBVmoyemdTRk1iZz09
MENiOU5vdGRyNzgvMXZ3WHFnQ21hUT09,경원벤텍(주),,35명,2005년 11월 4일,스타트업,선박 구성 부분품 제조업,http://www.bending4u.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MENiOU5vdGRyNzgvMXZ3WHFnQ21hUT09
dGtrZ1NOcUN6L3FqbXN5R3pSSXc4Zz09,에이에스이코리아(주),"7,048억 5백만원(2025.12.31)","2,033명(2025.12.31)",1967.03.27(60년차),,기타 반도체소자 제조업,http://www.asekr.com,2026-06-17,https://www.jobkorea.co.kr/company/1888724
YmNGZlJGbW5sb1ZXMUNKKzZScklOUT09,(주)한성시스코,,83명,1996년 6월 24일,중소기업,기기용 자동측정 및 제어장치 제조업,http://www.automations.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YmNGZlJGbW5sb1ZXMUNKKzZScklOUT09
aVdiRHhZcVpIQ0QxSTJDSzhpZGxsdz09,(주)아이벡스,,81명,2020년 2월 18일,중소기업,시스템 소프트웨어 개발 및 공급업,http://www.aivexvision.ai,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aVdiRHhZcVpIQ0QxSTJDSzhpZGxsdz09
a2VHR0p4eThOTWliMUtFaFlpSFdXZz09,(주)피아이이,,190명,2018년 7월 6일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.piegroup.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a2VHR0p4eThOTWliMUtFaFlpSFdXZz09
a09acjBKVDNvcmp6aVJqK2JvOHRvdz09,(주)스카이오토넷,,37명,2013년 10월 16일,중소기업,유선 통신장비 제조업,http://www.skyautonet.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a09acjBKVDNvcmp6aVJqK2JvOHRvdz09
LzFoZDJWWXBhRno1Q1ZGRGcwN3ZnZz09,(주)코아이,,7명,2017년 5월 16일,중소기업,그 외 기타 플라스틱 제품 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=LzFoZDJWWXBhRno1Q1ZGRGcwN3ZnZz09
aGtqYlI0NWtCUWh6a0JndmZqOWZydz09,(주)제타모빌리티,,6명,2024년 2월 5일,중소기업,응용 소프트웨어 개발 및 공급업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aGtqYlI0NWtCUWh6a0JndmZqOWZydz09
a2VZdHVMeTNtckFKYVB6NmY5RUxwdz09,(주)에스디옵틱스,,73명,2010년 10월 11일,중소기업,"물질 검사, 측정 및 분석기구 제조업",http://www.sdoptics.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a2VZdHVMeTNtckFKYVB6NmY5RUxwdz09
TnBXYnNtZUpLTjZMRDZqOWdDRWhSdz09,엑스솔콥코리아(주),,23명,2022년 8월 9일,중소기업,응용 소프트웨어 개발 및 공급업,https://www.xsolcorpkorea.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TnBXYnNtZUpLTjZMRDZqOWdDRWhSdz09
ZGVIekN1VUkxQ0dNV2paeTVxL3BTZz09,(주)써큘러랩스,,19명,2022년 12월 8일,19                                        명 출처: 국민연금 사원수 14억 1,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZGVIekN1VUkxQ0dNV2paeTVxL3BTZz09
QkwxOFJGVnk4cWVXUGJDZGZXbTZ4Zz09,(주)무한정보기술,,49명,2015년 11월 17일,중소기업,기타 정보기술 및 컴퓨터운영 관련 서비스업,http://www.muhanit.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QkwxOFJGVnk4cWVXUGJDZGZXbTZ4Zz09
T3JpcnRHZGpISzlTYjk5SXpaaVpMUT09,주식회사 한울반도체,95억원(2024),79명,2019년 3월 5일,중소기업,반도체 제조용 기계 제조업,http://www.hanwoolsemi.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=T3JpcnRHZGpISzlTYjk5SXpaaVpMUT09
dUZrSXZzR0FjNHNlZC85UCtUYWg2QT09,(주)블루타일랩,,43명,2016년 3월 31일,스타트업,시스템 소프트웨어 개발 및 공급업,http://www.bluetilelab.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dUZrSXZzR0FjNHNlZC85UCtUYWg2QT09
TUhmcVIrcVd2WFczNFVJRkVKTHVsQT09,(주)이노메트리,530억원(2024),180명,2008년 6월 3일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.innometry.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TUhmcVIrcVd2WFczNFVJRkVKTHVsQT09
bStwWllsMU0ycmtNNnoxaXFLRUJWdz09,(주)에스티에스로보테크,,,,,,,2026-06-17,
ZTVWTE5Vc0JteVZSYzhSYmNGVzRaQT09,(주)이노버스,,14명,2022년 1월 10일,중소기업,그 외 기타 일반목적용 기계 제조업,http://inobus.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZTVWTE5Vc0JteVZSYzhSYmNGVzRaQT09
R1VFMmwvdHR0eDJuU2k2NlAyckxrdz09,비주얼바이브(주),,11명,2021년 3월 29일,중소기업,광고 대행업,http://visualvibe.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=R1VFMmwvdHR0eDJuU2k2NlAyckxrdz09
QTd3bnBXL2c0WXdqNERGWVVtV2J4dz09,주식회사아톰로봇코리아,,,,,기계·설비·자동차,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QTd3bnBXL2c0WXdqNERGWVVtV2J4dz09
V1VlNUFEbG01TXlCQlYvN2dQQ3BsQT09,(주)지티비아이앤씨,,11명,2019년 7월 8일,중소기업,액정 표시장치 제조업,http://www.gtbkorea.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=V1VlNUFEbG01TXlCQlYvN2dQQ3BsQT09
T2l2Q2NqenloZDdzSXE5MThZTmM3Zz09,(주)카이스,,42명,2012년 5월 22일,중소기업,전기용 기계ㆍ장비 및 관련 기자재 도매업,http://www.ekais.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=T2l2Q2NqenloZDdzSXE5MThZTmM3Zz09
U2dDTUM2N2pTMUdXQ2hHbXhSMVhoQT09,(주)세종이엠시,,25명,2005년 9월 27일,중소기업,기기용 자동측정 및 제어장치 제조업,http://www.sejongemc.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=U2dDTUM2N2pTMUdXQ2hHbXhSMVhoQT09
WmhmdS9OOStqeFpWWVBrOEI0UUtEdz09,(주)아이지,,55명,2009년 3월 2일,중소기업,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",http://www.ieg.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WmhmdS9OOStqeFpWWVBrOEI0UUtEdz09
TEV1aHhickZhL29FYnFYSjQ3Qzd4dz09,(주)로볼루션,,37명,2024년 8월 22일,중소기업,산업용 로봇 제조업,http://www.rovolution.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TEV1aHhickZhL29FYnFYSjQ3Qzd4dz09
VDNnbyszZ1hNUkFISEt3aW1yM0tJUT09,(주)시스템알앤디,,226명,2022년 3월 3일,226                                        명 출처: 국민연금 사원수 1,산업처리공정 제어장비 제조업,http://www.systemrnd.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VDNnbyszZ1hNUkFISEt3aW1yM0tJUT09
aWVhK3RSMndDbnhpeXhFbE1zRVkzZz09,인아엠씨티(주),,25명,2017년 6월 30일,중소기업,산업처리공정 제어장비 제조업,http://www.inamct.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aWVhK3RSMndDbnhpeXhFbE1zRVkzZz09
VUJpTWlrTkhPLyttY3pwKzNmdkJQdz09,한국생산기술연구원,"4,242억 1천만원(2025.12.31)","1,286명(2025.05.20)",1989.10.12(38년차),,기타 공학 연구개발업,http://www.kitech.re.kr,2026-06-17,https://www.jobkorea.co.kr/company/1544107
aXZ0R0xVMm5Jby9aN21UNzIwYUl4Zz09,지에스피㈜,,40명,2009년 5월 18일,40                                        명 출처: 국민연금 사원수 115억 3,기타 전기 변환장치 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aXZ0R0xVMm5Jby9aN21UNzIwYUl4Zz09
MTM2dFdzTU9MQTJrWk40emlsR1ZLQT09,한양이엔지(주),1.2조원(2024),"1,233명(2025.12.31)",1988.07.11(39년차),,건축설계 및 관련 서비스업,http://www.hanyangeng.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/1544160
QzdBTW44QmNWYXpSOU50RkhYZXErZz09,(주)에이딘로보틱스,,61명,2019년 11월 21일,중소기업,산업용 로봇 제조업,http://www.aidinrobotics.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QzdBTW44QmNWYXpSOU50RkhYZXErZz09
RzBuT0xieVFZbGhDcEhIWUcvblhiQT09,메디스비(주),,9명,2024년 7월 10일,중소기업,그 외 기타 의료용 기기 제조업,https://medisby.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RzBuT0xieVFZbGhDcEhIWUcvblhiQT09
S3Z3QUJoQmhhQlZMQ3I0TWtzeHJEdz09,(주)휴먼코아,447억 6천만원(2025.12.31),756명(2025.12.31),2002.01.01(25년차),,상용 인력 공급 및 인사관리 서비스업,http://www.huco.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/16154119
MVl4Y0ZWZVc2aHJGOGl1a1VoSmlOdz09,엘케이테크놀러지(주),,,2021년 4월 1일,18억 2,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MVl4Y0ZWZVc2aHJGOGl1a1VoSmlOdz09
OHZjQkRGRnp4T3NYdDBMaE0yVjlMUT09,(주)초이락컨텐츠컴퍼니,,77명,2021년 8월 11일,중소기업,인형 및 장난감 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=OHZjQkRGRnp4T3NYdDBMaE0yVjlMUT09
UndYdVdqM0ovQUZPeXpTUkZ0Y3pGUT09,주식회사디오토,,,,,기계·설비·자동차,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UndYdVdqM0ovQUZPeXpTUkZ0Y3pGUT09
VnBXN0NtWXkxSzJoUnVsb2p6Q3p0UT09,어셈블리,,,2025년 10월 24일,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VnBXN0NtWXkxSzJoUnVsb2p6Q3p0UT09
ZllVZThTU0g3aE5QdnRwcGlxeGdiQT09,(주)스티그마,,5명,2024년 5월 24일,5                                        명 출처: 국민연금 사원수 11억 4,산업용 로봇 제조업,http://www.stigmata.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZllVZThTU0g3aE5QdnRwcGlxeGdiQT09
VWo4MWZiTXg2ZGdRTVZlTFJLcXRCUT09,(주)에이치씨서비스센터,,13명,,13                                        명 출처: 국민연금 사원수,가전제품 수리업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VWo4MWZiTXg2ZGdRTVZlTFJLcXRCUT09
VDFGYm5yM0RlUTA0RGloWm1lNUlDZz09,에이치에스케이,,,,,,,2026-06-17,
MVlNUTFYTzVKU2NWenNFbU8xM0JtUT09,에너진주식회사,,34명,2010년 12월 21일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.energyn.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MVlNUTFYTzVKU2NWenNFbU8xM0JtUT09
djNHNWdJVFIyVXQzZmltQlNiQ2JUdz09,(주)에스유테크,,6명,2016년 3월 10일,중소기업,기타 반도체소자 제조업,http://sutech-automation.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=djNHNWdJVFIyVXQzZmltQlNiQ2JUdz09
T3BtYmJJamtRbzJWSjY0ZVpUWlZQdz09,(주)더블유이엔지,,36명,2014년 4월 8일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.w-eng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=T3BtYmJJamtRbzJWSjY0ZVpUWlZQdz09
c0dSdUhTMUNrQlI5TU5tOWlVZm1DQT09,(주)엠비이,,40명,2016년 2월 4일,중소기업,"전기회로 개폐, 보호장치 제조업",http://www.wmbe.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=c0dSdUhTMUNrQlI5TU5tOWlVZm1DQT09
TlJRSG8vVVRQbkRadUR6cWx1a094Zz09,(주)호서에프에이,,10명,2019년 12월 18일,중소기업,전자 응용 절삭기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TlJRSG8vVVRQbkRadUR6cWx1a094Zz09
cjhtaUVwbWdCaU12T013cmpxVnhTdz09,(주)신아이엔엠,,3명,2018년 10월 25일,3                                        명 출처: 국민연금 사원수 5억 8,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cjhtaUVwbWdCaU12T013cmpxVnhTdz09
aHFPUTlmSHdaVVF3ZUhrUzdqUDg4UT09,(주)아인스플러스,,,,,,,2026-06-17,
bUVoRDg3TGVhYVhRQzk3TnhuU3MzUT09,플러스테크(주),,19명,,19                                        명 출처: 국민연금 사원수 31억 5,기타 반도체소자 제조업,http://www.ptkorea.net,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bUVoRDg3TGVhYVhRQzk3TnhuU3MzUT09
T2FqaTEzY3haMzV6WGxmWC9VUktxQT09,(주)에스티이피,,12명,2018년 1월 2일,12                                        명 출처: 국민연금 사원수 15억 7,그 외 기타 특수목적용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=T2FqaTEzY3haMzV6WGxmWC9VUktxQT09
M1pnN1owUlozRkpGSU1qTEdJWVNJdz09,(주)에스와이이엔아이,,10명,2015년 7월 7일,10                                        명 출처: 국민연금 사원수 9억 9,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=M1pnN1owUlozRkpGSU1qTEdJWVNJdz09
aEVhc1hRS1Z5eWQrMDFnN3h6NDJ6QT09,AB에프에이,,,,중소기업,그 외 기타 특수목적용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aEVhc1hRS1Z5eWQrMDFnN3h6NDJ6QT09
MDlSOXZUWWRsbnN6enJuS0FCNzJ5Zz09,(주)코윈솔루션,,71명,2020년 1월 22일,중소기업,그 외 기타 특수목적용 기계 제조업,http://cowinslt.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MDlSOXZUWWRsbnN6enJuS0FCNzJ5Zz09
eGNNbmNSQ1B3ZnRvQW1vYzdKV0gyQT09,(주)엑스큐시스템,,15명,2008년 10월 16일,15                                        명 출처: 국민연금 사원수,그 외 기타 특수목적용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=eGNNbmNSQ1B3ZnRvQW1vYzdKV0gyQT09
cytPdThqUTIxRmZsTnpxSEdFSkJzdz09,영신인더스트리(주),,17명,2006년 3월 28일,중소기업,"용기 세척, 포장 및 충전기 제조업",http://www.diecutter.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cytPdThqUTIxRmZsTnpxSEdFSkJzdz09
Yy9adUtSS0k4anRoUVBXalhxMnEvZz09,MS시스템,,,,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Yy9adUtSS0k4anRoUVBXalhxMnEvZz09
NlJrdFR3OEdUaTVyQkkycEJQME44Zz09,(주)피티엠,,15명,2010년 6월 16일,스타트업,"물질 검사, 측정 및 분석기구 제조업",http://www.ptmptm.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NlJrdFR3OEdUaTVyQkkycEJQME44Zz09
bnRNUW1wZ2xaek55ZzFCbzQ3NFlSZz09,(주)세원시스템,,14명,2020년 12월 11일,중소기업,기타 반도체소자 제조업,https://www.swsys.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bnRNUW1wZ2xaek55ZzFCbzQ3NFlSZz09
MEZtZkRHY25pKzVnR05jWnBMcGU0QT09,베스템,,,,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MEZtZkRHY25pKzVnR05jWnBMcGU0QT09
cHFlRHhqMlVvNGhrNDJuZDV0L2VDdz09,세운시스템,,,,,전기회로 접속장치 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cHFlRHhqMlVvNGhrNDJuZDV0L2VDdz09
VDcwc2NFZUltai9GRVNjQmphLytQZz09,(주)청호시스템,,13명,2001년 3월 17일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.chsystem.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VDcwc2NFZUltai9GRVNjQmphLytQZz09
L094ZGt5UkRndWVqRCtmUTc3YzBSdz09,(주)유성에프에이,,20명,2021년 1월 6일,중소기업,그 외 기타 특수목적용 기계 제조업,https://www.yoosungfa.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=L094ZGt5UkRndWVqRCtmUTc3YzBSdz09
WjU4Vjk2d0lQQk1ORFI5T2pjWG9HZz09,우리엠엔티(주),,20명,2014년 1월 27일,20                                        명 출처: 국민연금 사원수 36억 9,"전기회로 개폐, 보호장치 제조업",,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WjU4Vjk2d0lQQk1ORFI5T2pjWG9HZz09
WFBhQ1NtallKc3NWcjBaRktDd1k5QT09,㈜은일,,78명,1994년 11월 4일,,그 외 기타 특수목적용 기계 제조업,http://www.eunil.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WFBhQ1NtallKc3NWcjBaRktDd1k5QT09
cTZwKzhmSHhLcWhpOXhqSzNkQjE3Zz09,에코피스(주),,34명,2012년 12월 13일,중소기업,산업용 로봇 제조업,http://www.eco-peace.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cTZwKzhmSHhLcWhpOXhqSzNkQjE3Zz09
MkZHTkNMMVBaU01wL0xpQzRzMWdFQT09,(주)비츠로앤,,4명,2019년 7월 23일,중소기업,그 외 기타 특수목적용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MkZHTkNMMVBaU01wL0xpQzRzMWdFQT09
aDV1L3RxeG5jeDF3am5tUjN1eE42QT09,(주)태융,,20명,2015년 6월 23일,20                                        명 출처: 국민연금 사원수 105억 2,전기회로 접속장치 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aDV1L3RxeG5jeDF3am5tUjN1eE42QT09
